Center,Left,Right,Steering,Throttle,Brake,Speed
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_39_628.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_39_628.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_39_628.jpg,0,1,0,17.70415
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_39_700.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_39_700.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_39_700.jpg,0,1,0,18.51853
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_39_773.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_39_773.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_39_773.jpg,0,1,0,18.97818
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_39_840.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_39_840.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_39_840.jpg,0,1,0,19.80927
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_39_907.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_39_907.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_39_907.jpg,0,1,0,20.52474
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_39_981.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_39_981.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_39_981.jpg,0,1,0,21.31535
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_40_049.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_40_049.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_40_049.jpg,0,1,0,21.85502
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_40_120.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_40_120.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_40_120.jpg,0,1,0,22.65844
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_40_192.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_40_192.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_40_192.jpg,0,1,0,23.26842
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_40_266.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_40_266.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_40_266.jpg,0,1,0,24.04412
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_40_338.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_40_338.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_40_338.jpg,0,0.7849426,0,24.6335
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_40_414.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_40_414.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_40_414.jpg,0,0.5542841,0,24.94341
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_40_481.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_40_481.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_40_481.jpg,0,0.3526843,0,25.09799
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_40_619.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_40_619.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_40_619.jpg,0,0,0,24.91067
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_40_693.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_40_693.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_40_693.jpg,0,0,0,24.76239
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_40_760.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_40_760.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_40_760.jpg,0,0,0,24.56293
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_40_829.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_40_829.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_40_829.jpg,0,0,0,24.41452
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_40_898.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_40_898.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_40_898.jpg,0,0,0,24.21824
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_40_980.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_40_980.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_40_980.jpg,0,0,0,24.02353
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_41_050.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_41_050.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_41_050.jpg,0,0,0,23.87852
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_41_188.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_41_188.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_41_188.jpg,-0.2,0,0,23.52584
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_41_263.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_41_263.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_41_263.jpg,-0.4,0,0,23.25651
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_41_333.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_41_333.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_41_333.jpg,-0.2326198,0,0,23.1071
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_41_404.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_41_404.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_41_404.jpg,-0.02013016,0,0,22.91371
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_41_471.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_41_471.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_41_471.jpg,0,0,0,22.77501
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_41_540.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_41_540.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_41_540.jpg,0,0,0,22.59035
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_41_673.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_41_673.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_41_673.jpg,0,0,0,22.31787
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_41_740.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_41_740.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_41_740.jpg,0,0,0,22.13831
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_41_881.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_41_881.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_41_881.jpg,0,0,0,21.82753
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_41_960.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_41_960.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_41_960.jpg,0,0,0,21.65206
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_42_031.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_42_031.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_42_031.jpg,0,0,0,21.52147
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_42_160.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_42_160.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_42_160.jpg,0,0,0,21.21952
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_42_227.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_42_227.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_42_227.jpg,0,0,0,21.0915
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_42_360.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_42_360.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_42_360.jpg,0,0,0,20.79559
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_42_491.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_42_491.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_42_491.jpg,0,0,0,20.54534
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_42_624.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_42_624.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_42_624.jpg,0,0,0,20.2572
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_42_761.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_42_761.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_42_761.jpg,0,0,0,19.973
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_42_828.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_42_828.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_42_828.jpg,0,0,0,19.85255
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_42_974.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_42_974.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_42_974.jpg,0,0.2391515,0,19.81523
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_43_108.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_43_108.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_43_108.jpg,0,0.6399629,0,20.22491
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_43_176.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_43_176.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_43_176.jpg,0,0.8449144,0,20.86127
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_43_249.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_43_249.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_43_249.jpg,0,1,0,21.62241
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_43_317.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_43_317.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_43_317.jpg,0,1,0,22.39906
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_43_385.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_43_385.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_43_385.jpg,0,1,0,22.95735
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_43_454.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_43_454.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_43_454.jpg,0,1,0,23.56324
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_43_522.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_43_522.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_43_522.jpg,0,1,0,24.33708
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_43_592.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_43_592.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_43_592.jpg,0,1,0,24.91379
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_43_660.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_43_660.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_43_660.jpg,0,1,0,25.68126
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_43_730.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_43_730.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_43_730.jpg,0,1,0,26.25261
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_43_805.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_43_805.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_43_805.jpg,0,0.777205,0,26.82571
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_43_949.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_43_949.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_43_949.jpg,0,0.3451304,0,27.28766
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_44_078.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_44_078.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_44_078.jpg,-0.35,0,0,27.00063
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_44_144.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_44_144.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_44_144.jpg,-0.1830389,0,0,26.83158
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_44_214.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_44_214.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_44_214.jpg,0,0,0,26.66456
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_44_281.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_44_281.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_44_281.jpg,0,0,0,26.44735
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_44_349.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_44_349.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_44_349.jpg,0,0,0,26.28712
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_44_477.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_44_477.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_44_477.jpg,0,0,0,25.91814
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_44_544.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_44_544.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_44_544.jpg,0,0,0,25.76167
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_44_612.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_44_612.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_44_612.jpg,0,0,0,25.60616
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_44_745.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_44_745.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_44_745.jpg,0,0,0,25.24694
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_44_877.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_44_877.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_44_877.jpg,0,0,0,24.89277
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_44_960.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_44_960.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_44_960.jpg,0,0,0,24.69263
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_45_088.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_45_088.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_45_088.jpg,0,0,0,24.39542
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_45_220.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_45_220.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_45_220.jpg,0,0,0,24.0532
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_45_287.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_45_287.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_45_287.jpg,0,0,0,23.90801
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_45_355.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_45_355.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_45_355.jpg,0,0.2034359,0,23.87112
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_45_422.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_45_422.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_45_422.jpg,0,0.40557,0,24.05989
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_45_490.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_45_490.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_45_490.jpg,0,0.6101854,0,24.31084
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_45_558.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_45_558.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_45_558.jpg,0,0.4066508,0,24.53871
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_45_626.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_45_626.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_45_626.jpg,0,0.2020597,0,24.59845
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_45_759.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_45_759.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_45_759.jpg,0,0,0,24.2701
/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_04_17_21_36_45_826.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_04_17_21_36_45_826.jpg,/home/sunils/Documents/carnd/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_04_17_21_36_45_826.jpg,0,0,0,24.12343
